event_type,latitude,longitude,requires_road_closure,priority,status,corridor,zone,junction,resolution_minutes,planned_duration_minutes,hour_of_day,day_of_week,is_peak_hour,is_weekend,corridor_rank,junction_recurrence,event_cause_enc,veh_type_enc,zone_enc
unplanned,13.0697667,77.4467317,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,19.0,3.0,1,0,2756,4974,11,2,10
unplanned,12.9879317,77.5741678,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,2756,4974,11,4,10
unplanned,13.0483242,77.6450836,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,22.0,3.0,0,0,2756,4974,3,10,10
unplanned,12.9916894,77.5857023,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,537,4974,11,5,10
planned,12.9693554,77.7006781,0,High,closed,ORR East 2,unknown,unknown,813.96165,813.96165,21.0,4.0,0,0,179,4974,3,10,10
unplanned,12.9918832,77.5511444,0,High,closed,West of Chord Road,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,158,4974,11,6,10
unplanned,12.9846104,77.5724988,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,22.0,4.0,0,0,2756,4974,11,6,10
unplanned,13.2435188,77.7049397,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,2756,4974,11,2,10
unplanned,13.2421567,77.7039459,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,20.0,3.0,1,0,2756,4974,11,9,10
unplanned,13.0166851,77.5590135,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,22.0,3.0,0,0,400,4974,11,7,10
unplanned,13.0092693,77.5268005,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,3.0,0,0,2756,4974,1,10,10
unplanned,12.9607315,77.5043785,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,1.0,5.0,0,1,2756,4974,4,10,10
unplanned,12.9665883,77.5877557,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,23.0,3.0,0,0,629,4974,11,1,10
unplanned,13.0212787,77.5357819,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,2756,4974,11,5,10
unplanned,12.90701,77.5461183,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,2756,4974,11,1,10
unplanned,13.103584,77.601009,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,22.0,4.0,0,0,329,4974,11,5,10
unplanned,13.0354502,77.5266678,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,23.0,4.0,0,0,400,4974,11,4,10
unplanned,12.9225338,77.6456041,0,High,closed,ORR East 1,unknown,unknown,700.3774083333333,,23.0,4.0,0,0,223,4974,11,7,10
unplanned,13.0361367,77.6282007,1,High,active,ORR North 1,unknown,unknown,700.3774083333333,,0.0,4.0,0,0,239,4974,4,10,10
unplanned,13.0628037,77.4995804,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,1.0,5.0,0,1,2756,4974,11,1,10
unplanned,12.9289557,77.5677555,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,0.0,4.0,0,0,2756,4974,9,10,10
unplanned,12.9235611,77.5764936,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,0.0,4.0,0,0,2756,4974,5,10,10
unplanned,12.9236401,77.5763541,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,0.0,4.0,0,0,2756,4974,5,10,10
unplanned,13.0359877,77.628011,0,High,active,ORR North 1,unknown,unknown,700.3774083333333,,0.0,4.0,0,0,239,4974,4,10,10
unplanned,12.9863112,77.6475171,0,High,closed,Old Madras Road,unknown,unknown,700.3774083333333,,0.0,4.0,0,0,241,4974,1,10,10
unplanned,12.9868684,77.6476655,0,High,closed,Old Madras Road,unknown,unknown,700.3774083333333,,0.0,4.0,0,0,241,4974,11,8,10
unplanned,12.9561983,77.6938667,0,High,closed,Old Airport Road,unknown,unknown,700.3774083333333,,0.0,5.0,0,1,61,4974,11,1,10
unplanned,12.9580302,77.5539199,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,1.0,4.0,0,0,629,4974,11,1,10
unplanned,12.9782227,77.75121,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,22.0,4.0,0,0,2756,4974,11,1,10
unplanned,12.9370003,77.5202782,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,2.0,5.0,0,1,629,4974,11,3,10
unplanned,13.1014663,77.5866177,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,1.0,5.0,0,1,2756,4974,4,10,10
unplanned,12.8995982,77.6010296,0,High,closed,Bannerghata Road,unknown,unknown,700.3774083333333,,1.0,5.0,0,1,196,4974,13,10,10
unplanned,12.9589138,77.6043356,0,High,closed,Hosur Road,unknown,unknown,700.3774083333333,,2.0,5.0,0,1,274,4974,4,10,10
unplanned,12.9898379,77.5719635,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,3.0,4.0,0,0,2756,4974,11,1,10
planned,12.9387593,77.6364939,0,High,closed,IRR(Thanisandra road),unknown,unknown,4321.616266666667,4321.616266666667,2.0,4.0,0,0,90,4974,3,10,10
unplanned,13.0292025,77.5404542,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,0.0,4.0,0,0,400,4974,11,1,10
unplanned,12.9868362,77.647518,0,High,closed,Old Madras Road,unknown,unknown,700.3774083333333,,0.0,4.0,0,0,241,4974,11,8,10
unplanned,12.9497794,77.6993219,0,High,active,ORR East 1,unknown,unknown,700.3774083333333,,4.0,5.0,0,1,223,4974,13,10,10
unplanned,12.9255212,77.5496526,0,High,closed,ORR West 1,unknown,unknown,700.3774083333333,,4.0,5.0,0,1,140,4974,11,6,10
unplanned,12.9276914,77.6207494,0,High,closed,IRR(Thanisandra road),unknown,unknown,700.3774083333333,,4.0,5.0,0,1,90,4974,11,2,10
unplanned,12.91304392,77.62528618,0,High,closed,Hosur Road,unknown,unknown,700.3774083333333,,5.0,5.0,0,1,274,4974,11,7,10
unplanned,12.9959803,77.667998,0,High,closed,ORR North 1,unknown,unknown,700.3774083333333,,4.0,4.0,0,0,239,4974,11,2,10
unplanned,12.9633836,77.5814857,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,4.0,4.0,0,0,629,4974,11,9,10
unplanned,12.9479363,77.5343203,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,3.0,5.0,0,1,629,4974,11,1,10
unplanned,12.9946264,77.4951019,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,5.0,4.0,0,0,2756,4974,11,1,10
unplanned,12.9556816,77.7160269,0,High,closed,Varthur Road,unknown,unknown,700.3774083333333,,4.0,5.0,0,1,68,4974,11,4,10
unplanned,12.9943539,77.6157434,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,4.0,5.0,0,1,2756,4974,11,2,10
unplanned,13.043268,77.5524725,0,High,closed,ORR North 2,unknown,unknown,700.3774083333333,,3.0,5.0,0,1,166,4974,11,4,10
unplanned,12.9827544,77.5491868,0,High,active,West of Chord Road,unknown,unknown,700.3774083333333,,5.0,4.0,0,0,158,4974,9,10,10
unplanned,12.9974709,77.550139,0,High,active,West of Chord Road,unknown,unknown,700.3774083333333,,5.0,4.0,0,0,158,4974,5,10,10
unplanned,12.9874519,77.587879,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,5.0,4.0,0,0,537,4974,11,7,10
unplanned,12.9970649,77.5502312,0,High,active,West of Chord Road,unknown,unknown,700.3774083333333,,5.0,4.0,0,0,158,4974,5,10,10
unplanned,12.9651116,77.5969901,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,3.0,4.0,0,0,629,4974,11,4,10
unplanned,12.9802182,77.5720881,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,6.0,5.0,0,1,2756,4974,11,1,10
unplanned,12.9743968,77.577995,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,10.0,5.0,1,1,2756,4974,11,1,10
unplanned,13.0127152,77.6993754,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,9.0,5.0,1,1,2756,4974,11,2,10
unplanned,12.9548263,77.5819799,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,9.0,5.0,1,1,2756,4974,11,1,10
unplanned,12.9363424,77.7054595,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,19.0,5.0,1,1,2756,4974,4,10,10
unplanned,12.9884191,77.5887931,1,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,16.0,5.0,0,1,537,4974,10,10,10
unplanned,13.0932487,77.59516,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,19.0,5.0,1,1,329,4974,11,1,10
unplanned,12.9569643,77.5737478,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,5.0,5.0,0,1,2756,4974,11,3,10
unplanned,12.9840332,77.5966491,0,High,closed,CBD 2,unknown,unknown,700.3774083333333,,5.0,5.0,0,1,94,4974,11,1,10
unplanned,12.96746,77.5943113,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,6.0,5.0,0,1,629,4974,11,1,10
unplanned,12.9802533,77.5720169,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,6.0,5.0,0,1,2756,4974,11,1,10
unplanned,12.9870733,77.5191717,0,High,closed,Magadi Road,unknown,unknown,700.3774083333333,,6.0,5.0,0,1,215,4974,11,5,10
unplanned,12.985737,77.6443499,0,High,closed,Old Madras Road,unknown,unknown,700.3774083333333,,3.0,4.0,0,0,241,4974,11,0,10
unplanned,13.0538913,77.5930983,1,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,19.0,5.0,1,1,537,4974,11,2,10
unplanned,13.00821,77.6220176,0,High,closed,Airport New South Road,unknown,unknown,700.3774083333333,,21.0,5.0,0,1,62,4974,11,1,10
unplanned,12.9873507,77.5190299,0,High,closed,Magadi Road,unknown,unknown,700.3774083333333,,7.0,4.0,1,0,215,4974,11,1,10
unplanned,12.9784305,77.5707735,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,20.0,5.0,1,1,2756,4974,11,1,10
unplanned,13.0607191,77.4614351,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,20.0,5.0,1,1,2756,4974,3,10,10
unplanned,13.0820698,77.5929525,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,20.0,5.0,1,1,329,4974,11,5,10
planned,12.9698354,77.7004398,0,High,closed,ORR East 2,unknown,unknown,722.40875,722.40875,21.0,5.0,0,1,179,4974,3,10,10
unplanned,12.9575958,77.6058473,0,High,active,Hosur Road,unknown,unknown,700.3774083333333,,21.0,5.0,0,1,274,4974,5,10,10
unplanned,12.9859142,77.5979584,0,High,active,CBD 2,unknown,unknown,700.3774083333333,,8.0,4.0,1,0,94,4974,5,10,10
unplanned,12.9960813,77.6679244,0,High,closed,ORR North 1,unknown,unknown,700.3774083333333,,4.0,4.0,0,0,239,4974,11,2,10
unplanned,12.9820968,77.5321708,0,High,closed,Magadi Road,unknown,unknown,700.3774083333333,,4.0,4.0,0,0,215,4974,11,1,10
unplanned,12.8999989,77.6009931,0,High,closed,Bannerghata Road,unknown,unknown,700.3774083333333,,8.0,4.0,1,0,196,4974,11,4,10
unplanned,13.0100335,77.6147198,1,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,23.0,5.0,0,1,2756,4974,5,10,10
unplanned,12.9841883,77.6405893,0,High,active,Old Madras Road,unknown,unknown,700.3774083333333,,22.0,5.0,0,1,241,4974,5,10,10
unplanned,12.9179413,77.6216552,0,High,closed,ORR East 1,unknown,unknown,700.3774083333333,,22.0,5.0,0,1,223,4974,11,6,10
unplanned,12.9655016,77.7018607,0,High,closed,ORR East 2,unknown,unknown,700.3774083333333,,7.0,4.0,1,0,179,4974,11,1,10
unplanned,13.0008646,77.6775611,0,High,closed,ORR East 2,unknown,unknown,700.3774083333333,,7.0,4.0,1,0,179,4974,11,4,10
unplanned,12.9840701,77.6407461,0,High,active,Old Madras Road,unknown,unknown,700.3774083333333,,22.0,5.0,0,1,241,4974,5,10,10
unplanned,12.9435108,77.57773,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,5.0,0,1,2756,4974,1,10,10
unplanned,12.9801921,77.5704255,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,20.0,5.0,1,1,2756,4974,11,5,10
unplanned,12.9841046,77.6407372,0,High,active,Old Madras Road,unknown,unknown,700.3774083333333,,22.0,5.0,0,1,241,4974,5,10,10
planned,12.9747826,77.5996266,1,High,closed,Old Madras Road,unknown,unknown,1445.0904999999998,1445.0904999999998,22.0,4.0,0,0,241,4974,3,10,10
planned,12.90331187,77.62725031,1,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,700.3774083333333,,,0,0,2756,4974,8,10,10
unplanned,12.8395554,77.6543107,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,23.0,5.0,0,1,2756,4974,11,1,10
unplanned,12.9620105,77.584333,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,19.0,5.0,1,1,629,4974,11,6,10
unplanned,12.9827698,77.519126,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,5.0,0,1,2756,4974,11,6,10
unplanned,12.9559776,77.7167132,0,High,closed,Varthur Road,unknown,unknown,700.3774083333333,,8.0,4.0,1,0,68,4974,11,2,10
unplanned,13.0904565,77.5395906,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,23.0,5.0,0,1,2756,4974,11,1,10
unplanned,13.0408583,77.6168383,0,High,closed,ORR North 1,unknown,unknown,700.3774083333333,,8.0,4.0,1,0,239,4974,11,6,10
unplanned,12.9995481,77.5999079,1,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,11.0,4.0,0,0,2756,4974,3,10,10
unplanned,12.9996506,77.5998413,1,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,12.0,4.0,0,0,2756,4974,3,10,10
unplanned,12.9637192,77.5852885,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,0.0,6.0,0,1,629,4974,11,1,10
unplanned,13.0051417,77.755105,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,0.0,6.0,0,1,2756,4974,6,10,10
unplanned,12.9902179,77.5034639,0,High,closed,Magadi Road,unknown,unknown,700.3774083333333,,0.0,6.0,0,1,215,4974,4,10,10
unplanned,13.0008671,77.5713369,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,2.0,6.0,0,1,2756,4974,11,1,10
unplanned,12.9863247,77.6478879,0,High,closed,Old Madras Road,unknown,unknown,700.3774083333333,,17.0,4.0,1,0,241,4974,11,2,10
unplanned,12.9864627,77.5914893,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,1.0,6.0,0,1,537,4974,11,5,10
unplanned,12.9864627,77.5914893,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,1.0,6.0,0,1,537,4974,11,5,10
unplanned,12.9871235,77.5883073,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,1.0,6.0,0,1,537,4974,11,9,10
unplanned,12.9819279,77.5948338,0,High,closed,CBD 2,unknown,unknown,700.3774083333333,,4.0,6.0,0,1,94,4974,11,7,10
unplanned,13.0667807,77.5931388,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,4.0,6.0,0,1,329,4974,11,2,10
unplanned,12.8795724,77.6462409,1,High,closed,Hosur Road,unknown,unknown,700.3774083333333,,18.0,4.0,1,0,274,4974,1,10,10
unplanned,12.9751307,77.6255644,0,High,closed,Old Madras Road,unknown,unknown,700.3774083333333,,6.0,6.0,0,1,241,4974,5,10,10
unplanned,13.0193638,77.5840263,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,3.0,6.0,0,1,537,4974,11,8,10
unplanned,12.99608379,77.66816426,0,High,closed,ORR North 1,unknown,unknown,700.3774083333333,,5.0,6.0,0,1,239,4974,11,1,10
unplanned,12.9464047,77.5259337,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,4.0,6.0,0,1,629,4974,1,10,10
unplanned,13.0197797,77.7096412,1,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,2.0,6.0,0,1,2756,4974,11,1,10
unplanned,12.9988074,77.5838436,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,3.0,6.0,0,1,537,4974,11,5,10
unplanned,13.0079815,77.662382,1,High,closed,ORR North 1,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,239,4974,11,2,10
unplanned,12.9776567,77.607175,0,High,closed,Old Madras Road,unknown,unknown,700.3774083333333,,5.0,6.0,0,1,241,4974,11,4,10
unplanned,12.9753151,77.6256446,0,High,closed,Old Madras Road,unknown,unknown,700.3774083333333,,6.0,6.0,0,1,241,4974,5,10,10
unplanned,13.2573277,77.7127752,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,2756,4974,11,4,10
unplanned,13.069294,77.6199559,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,6.0,6.0,0,1,2756,4974,11,2,10
unplanned,12.9663406,77.6070882,1,High,active,Mysore Road,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,629,4974,4,10,10
unplanned,12.9771363,77.60867,0,High,active,Old Madras Road,unknown,unknown,700.3774083333333,,7.0,6.0,1,1,241,4974,3,10,10
unplanned,13.0017102,77.5836286,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,8.0,6.0,1,1,537,4974,4,10,10
unplanned,13.0514402,77.5391192,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,2756,4974,10,10,10
unplanned,13.0431583,77.551585,0,High,closed,ORR North 2,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,166,4974,11,4,10
unplanned,13.0161243,77.7092002,1,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,8.0,6.0,1,1,2756,4974,9,10,10
planned,12.9695275,77.7009274,0,High,closed,ORR East 2,unknown,unknown,794.0619166666667,794.0619166666667,20.0,4.0,1,0,179,4974,3,10,10
unplanned,12.9529092,77.5375841,0,High,closed,West of Chord Road,unknown,unknown,700.3774083333333,,8.0,6.0,1,1,158,4974,11,4,10
unplanned,13.0131433,77.5543167,0,High,closed,West of Chord Road,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,158,4974,5,10,10
unplanned,12.9837639,77.6397066,0,High,closed,Old Madras Road,unknown,unknown,700.3774083333333,,9.0,6.0,1,1,241,4974,11,9,10
unplanned,13.0659031,77.5930966,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,6.0,6.0,0,1,329,4974,11,9,10
unplanned,13.0223895,77.5846407,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,7.0,6.0,1,1,537,4974,11,3,10
unplanned,13.0223047,77.5846483,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,7.0,6.0,1,1,537,4974,11,3,10
unplanned,13.0852483,77.5535017,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,2756,4974,11,1,10
unplanned,13.0983107,77.5988056,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,19.0,6.0,1,1,329,4974,11,7,10
unplanned,13.0453082,77.5083309,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,18.0,4.0,1,0,400,4974,11,2,10
unplanned,13.0455943,77.5070291,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,18.0,4.0,1,0,400,4974,11,1,10
unplanned,12.9144561,77.5999649,0,High,closed,Bannerghata Road,unknown,unknown,700.3774083333333,,20.0,6.0,1,1,196,4974,11,4,10
unplanned,12.9984315,77.5844271,0,High,active,Bellary Road 1,unknown,unknown,700.3774083333333,,19.0,6.0,1,1,537,4974,4,10,10
unplanned,12.91700531,77.67319232,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,18.0,6.0,1,1,2756,4974,11,1,10
unplanned,13.0973785,77.5981659,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,18.0,4.0,1,0,329,4974,11,4,10
unplanned,12.9529706,77.5413433,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,20.0,6.0,1,1,629,4974,11,0,10
unplanned,12.9166816,77.595007,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,2756,4974,5,10,10
unplanned,12.916738,77.5950034,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,2756,4974,5,10,10
unplanned,12.9768344,77.5861655,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,2756,4974,11,1,10
unplanned,13.0111237,77.5837318,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,537,4974,11,4,10
unplanned,12.9103918,77.6269289,0,High,closed,Hosur Road,unknown,unknown,700.3774083333333,,19.0,4.0,1,0,274,4974,11,6,10
unplanned,12.9889182,77.498997,0,High,closed,Magadi Road,unknown,unknown,700.3774083333333,,20.0,4.0,1,0,215,4974,11,5,10
unplanned,13.0010702,77.6120005,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,22.0,4.0,0,0,2756,4974,13,10,10
unplanned,12.958647,77.5552335,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,23.0,4.0,0,0,629,4974,11,2,10
unplanned,12.9460623,77.4960791,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,22.0,4.0,0,0,2756,4974,11,1,10
unplanned,13.0345744,77.529696,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,400,4974,11,2,10
unplanned,12.9827523,77.574609,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,22.0,6.0,0,1,2756,4974,11,1,10
unplanned,12.9982804,77.6634974,0,High,closed,ORR North 1,unknown,unknown,700.3774083333333,,0.0,0.0,0,0,239,4974,11,1,10
unplanned,12.9756417,77.5357675,0,Low,active,Non-corridor,unknown,unknown,700.3774083333333,,22.0,6.0,0,1,2756,4974,5,10,10
unplanned,12.9814826,77.5870684,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,0.0,0.0,0,0,2756,4974,11,3,10
unplanned,13.013796,77.5304516,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,21.0,4.0,0,0,2756,4974,11,2,10
unplanned,13.1328612,77.6158545,0,High,closed,Bellary Road 2,unknown,unknown,700.3774083333333,,0.0,0.0,0,0,329,4974,11,8,10
unplanned,12.9890857,77.5078147,0,High,closed,Magadi Road,unknown,unknown,700.3774083333333,,1.0,5.0,0,1,215,4974,11,1,10
unplanned,12.9842561,77.5971135,0,High,closed,CBD 2,unknown,unknown,700.3774083333333,,2.0,0.0,0,0,94,4974,11,1,10
unplanned,12.9779004,77.5490792,0,High,closed,West of Chord Road,unknown,unknown,700.3774083333333,,2.0,0.0,0,0,158,4974,11,1,10
unplanned,13.0203275,77.7095321,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,0.0,0.0,0,0,2756,4974,11,3,10
unplanned,12.98872,77.508568,0,High,closed,Magadi Road,unknown,unknown,700.3774083333333,,2.0,5.0,0,1,215,4974,11,3,10
unplanned,12.9591821,77.5556361,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,3.0,0.0,0,0,629,4974,11,5,10
unplanned,12.9889692,77.50772,1,High,closed,Magadi Road,unknown,unknown,700.3774083333333,,2.0,5.0,0,1,215,4974,11,4,10
unplanned,12.9658196,77.5954635,0,High,closed,Mysore Road,unknown,unknown,700.3774083333333,,3.0,0.0,0,0,629,4974,11,5,10
unplanned,12.968919,77.570226,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,5.0,0.0,0,0,2756,4974,6,10,10
unplanned,12.9598662,77.5743609,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,6.0,0.0,0,0,2756,4974,11,1,10
unplanned,12.9602988,77.5049763,0,Low,closed,Non-corridor,unknown,unknown,700.3774083333333,,2.0,5.0,0,1,2756,4974,11,1,10
planned,12.9790814,77.6293223,1,High,closed,Old Madras Road,unknown,unknown,700.3774083333333,700.3774083333333,,,0,0,241,4974,8,10,10
unplanned,13.0427021,77.5902017,0,High,closed,Bellary Road 1,unknown,unknown,700.3774083333333,,4.0,0.0,0,0,537,4974,11,7,10
unplanned,13.015908,77.5610463,0,High,closed,Tumkur Road,unknown,unknown,700.3774083333333,,8.0,0.0,1,0,400,4974,11,1,10
